start_hours,start_minutes,start_seconds,end_hours,end_minutes,end_seconds,text
0,7,35,0,7,38,"We don't have enough men to surround the island,
but we can make ourselves appear stronger"
0,7,39,0,7,40,than they are.
0,7,43,0,7,46,"Conscript the Dragon Keepers, they're
capable fighters, waste no time."
0,7,46,0,7,48,"It will be done, my prince."
0,7,59,0,8,1,What was that?
0,8,1,0,8,2,I'm sorry.
0,8,3,0,8,7,"You might go easier
on him, my prince..."
0,8,7,0,8,9,"so he can learn what
you're trying to teach."
0,8,9,0,8,11,"Your lady mother
needs to see you."
0,8,13,0,8,14,Both of you.
0,8,16,0,8,17,Mother?
0,8,20,0,8,21,"Oh, fuck."
0,8,24,0,8,25,Princess.
0,8,36,0,8,38,"Your grandson, King
Viserys, has passed."
0,8,38,0,8,39,Viserys?
0,8,40,0,8,44,"The Greens have repudiated the
succession and claimed the Iron Throne."
0,8,48,0,8,50,Aegon has been crowned king.
0,8,51,0,8,53,What is to be done about it?
0,8,53,0,8,54,Nothing yet.
0,8,54,0,8,56,And where is Daemon?
0,8,56,0,8,58,I don't know. Gone to madness.
0,9,0,0,9,2,Gone to plot his war.
0,9,2,0,9,4,Leave Daemon with me.
0,9,4,0,9,5,Jace.
0,9,6,0,9,7,Jace.
0,9,13,0,9,16,"Whatever claim remains to
me, you are now its heir."
0,9,17,0,9,19,"Nought is to be done
but by my command."
0,9,34,0,9,38,"The raven flew in this morning, the sea snake's
fever is broken and he has left Edenfall."
0,9,38,0,9,39,Where is he sailing?
0,9,39,0,9,41,"That much is unclear, my prince."
0,9,41,0,9,44,"We'll send ravens to
our nearest allies."
0,9,44,0,9,46,"Lords Darkling, Massey..."
0,9,46,0,9,48,and Bar-Emon.
0,9,49,0,9,52,"Do you want to speak to
the maester, my prince?"
0,10,0,0,10,3,"I'll fly to the riverlands myself
and affirm Lord Tully's support."
0,10,3,0,10,5,You will do no such thing.
0,10,7,0,10,10,"My mother has decreed no action
be taken while she's a bed."
0,10,16,0,10,19,"It's good you're
here, young prince."
0,10,19,0,10,22,"You're needed to patrol
the skies on Vyrmax."
0,10,22,0,10,24,Did you hear what I said?
0,10,27,0,10,28,"The ravens, Lord Bartimus."
0,10,30,0,10,32,I shall see it done.
0,10,32,0,10,35,"Summon to Stefan. Our King's Guard
are needed on the Dragonland."
0,10,36,0,10,39,"Come with me. I'll show you
the true meaning of loyalty."
0,10,47,0,10,49,"You swore an oath as
Knights of the King's Guard."
0,10,49,0,10,52,"As do all who wear the
White Cloak, my Prince."
0,10,53,0,10,54,To whom?
0,10,55,0,10,59,"I swore first to King
Jehaerys, my Prince."
0,10,59,0,11,3,"And then, to his grace, King
Viserys, when he succeeded him."
0,11,3,0,11,5,"Do you acknowledge the
true line of succession?"
0,11,5,0,11,7,"Yes. Yes, my prince."
0,11,13,0,11,15,Do you recall
0,11,15,0,11,18,"how King Viserys named his
his heir before his death?"
0,11,21,0,11,23,Princess Rhaenyra.
0,11,27,0,11,29,"I'm grateful for your
long service to the Crown."
0,11,31,0,11,33,"So I'm presenting
you with a choice."
0,11,56,0,11,58,"I swear anew your oath to
Rhaenyra as your queen,"
0,12,0,0,12,3,"to Prince De Ceres as the
heir to the Iron Throne."
0,12,7,0,12,11,"Or if you support the
usurper speaker now,"
0,12,12,0,12,15,"then you will have a clean
and honourable death."
0,12,16,0,12,18,"But if you choose treachery,"
0,12,18,0,12,22,"if you swear fealty now only
to later turn your cloaks,"
0,12,24,0,12,26,know that you will die
0,12,26,0,12,28,Screaming.
0,12,34,0,12,36,"Princess, let us help you."
0,12,43,0,12,45,"Princess, please."
0,12,45,0,12,47,"You shouldn't do
this alone, Princess."
0,12,47,0,12,48,Let us help you.
0,16,4,0,16,6,I mean no harm of us.
0,16,29,0,16,30,"I swear toward the Queen,"
0,16,33,0,16,35,With all my strength...
0,16,36,0,16,38,"and give my blood for hers,"
0,16,43,0,16,46,I shall take no wife...
0,16,47,0,16,49,"hold no lands,"
0,16,49,0,16,51,father no children.
0,16,52,0,16,54,"I shall guard her secrets,"
0,16,54,0,16,57,"obey her commands,"
0,16,57,0,17,0,"ride at her side, and
defend her name and"
0,17,0,0,17,1,and honor.
0,17,26,0,17,28,My Queen.
0,19,6,0,19,9,"Queen Rhaenyra Targaryen,
first of her name."
0,19,9,0,19,12,"Queen of the Andals and the
Rhoynar and the First Men."
0,19,13,0,19,17,"Lady of the Seven Kingdoms
and protector of the realm."
0,19,20,0,19,21,Your Grace.
0,19,30,0,19,32,"Wine, my queen."
0,19,34,0,19,36,"Thank you, Reyna."
0,19,36,0,19,38,Come.
0,20,1,0,20,3,What is our standing?
0,20,3,0,20,6,"We have 30 knights, 100
crossbowmen, and 300 men-at-arms."
0,20,6,0,20,8,"Dragonstone is relatively
easy to defend,"
0,20,8,0,20,9,"but as an instrument
of conquest,"
0,20,9,0,20,11,"our army leaves a
lot to be desired."
0,20,11,0,20,14,"I've sent word to my loyal
men in the City Watch."
0,20,14,0,20,15,"I'll have some support there,"
0,20,15,0,20,16,"but I cannot speak
to the numbers."
0,20,16,0,20,19,"We already have declarations
from Kelty, Gale, and Staunton,"
0,20,19,0,20,22,"Massey, Darkland, and Barremont."
0,20,24,0,20,26,My lady mother was in Arran.
0,20,26,0,20,29,"The Vale will not turn
cloak against their own kin."
0,20,29,0,20,30,"River Run was always
a close friend"
0,20,30,0,20,32,"to your father, Your Grace."
0,20,32,0,20,34,"With Prince Daemon's
acquiescence..."
0,20,34,0,20,37,"I've already sent
ravens to Lord Grover."
0,20,40,0,20,42,"Lord Grover is fickle
and easily swayed."
0,20,42,0,20,44,"He will need to be convinced
of the strength of our position"
0,20,44,0,20,47,"and that we will support
him should it come to war."
0,20,47,0,20,49,"I'm going to treat
with him myself."
0,20,49,0,20,51,"What of Storm's
End and Winterfell?"
0,20,51,0,20,54,"There has never lived a
Stark who forgot an oath,"
0,20,54,0,20,56,"and with how Stark
the North will follow."
0,20,56,0,21,0,"Lord Boros Baratheon will need to be
reminded of his father's promises."
0,21,12,0,21,14,What news from Driftmark?
0,21,16,0,21,19,"Lord Caller sails
for Dragonstone."
0,21,19,0,21,21,To declare for his Queen?
0,21,22,0,21,24,"The Valarion fleet is
in my husband's yoke."
0,21,25,0,21,26,He decides where they sail.
0,21,27,0,21,30,"We shall pray for both you
and your husband's support."
0,21,30,0,21,33,"Just as we prayed nightly for the
Sea Snakes' return to good health."
0,21,35,0,21,38,"There's no port on the narrow sea we dare
to make an enemy of the Velaryon fleet."
0,21,40,0,21,41,And our enemies?
0,21,41,0,21,43,"We have no friends
among the Lannisters."
0,21,43,0,21,46,"Tylander served the Hand too
long to turn against him."
0,21,46,0,21,49,"An Otto Hightower needs
the Lannister fleet."
0,21,49,0,21,52,"Without the Lannisters, we're not like to
find any allies west of the Golden Tooth. no"
0,21,55,0,21,58,"The Riverlands are
essential, Your Grace."
0,21,59,0,22,2,"Pray forgive my bluntness, Your
Grace, but talk of men is moot."
0,22,3,0,22,5,Your cause owns a power...
0,22,5,0,22,8,"that has not been seen in this
world since the days of old Valyria."
0,22,9,0,22,10,Dragons!
0,22,13,0,22,15,The Greens have dragons.
0,22,15,0,22,17,"They have three
adults, by my count."
0,22,17,0,22,19,"We have Cyrax,
Caraxes, and Melis."
0,22,19,0,22,22,"Your sons have Vyrmax,
Arrax and Tyraxes."
0,22,22,0,22,24,Bela has Moondancer.
0,22,24,0,22,26,"Daemon, none of our
dragons have been to war."
0,22,26,0,22,28,"There are also
unclaimed dragons."
0,22,28,0,22,30,"Seasmoke still
resides on Drithmar."
0,22,30,0,22,33,"Vermithor and Silverwind
dwell on the Dragon Mound."
0,22,33,0,22,34,Still riderless.
0,22,34,0,22,36,"Then there are the
three wild dragons,"
0,22,36,0,22,37,all of whom nest here.
0,22,37,0,22,39,And who is to ride them?
0,22,39,0,22,41,"Dragonstone has
13 to their four."
0,22,42,0,22,45,"I also have a score of eggs
incubating in the Dragon Mound."
0,22,45,0,22,46,No.
0,22,46,0,22,49,"We need a place to
gather, a toehold,"
0,22,49,0,22,52,"large enough to
house a sizable host."
0,22,52,0,22,54,"Here, at Harrenhal,
we cut off the west,"
0,22,54,0,22,55,"surround King's Landing
with the dragons,"
0,22,55,0,22,57,"and we could have every
green head mounted on spikes"
0,22,57,0,22,59,before the fucking moon turns.
0,22,59,0,23,2,"Your Grace, a ship has
been sighted offshore."
0,23,3,0,23,5,"A lone galleon flying a banner
of a three-headed green dragon."
0,23,5,0,23,7,"Alert the watchtowers,
sight the skies."
0,23,43,0,23,45,"I come at the behest
of the dowager..."
0,23,45,0,23,48,"Queen Alicent, mother of King
Aegon, second of his name,"
0,23,48,0,23,51,"lord and protector of
the Seven Kingdoms."
0,23,52,0,23,55,"I've been directed to deliver her
message only to Princess Rhaenyra."
0,23,57,0,23,59,Where is the princess?
0,24,51,0,24,52,Princess Reneira.
0,24,53,0,24,59,"I'm Queen Rhaenyra now, and you
all are traitors to the realm."
0,24,59,0,25,3,"King Aegon Targaryen,
second of his name."
0,25,4,0,25,9,"In his wisdom and desire for
peace, he's offering terms."
0,25,11,0,25,16,"Acknowledge Aegon as king and swear
obeisance before the Iron Throne."
0,25,16,0,25,20,"In exchange, his grace will confirm
your possession of Dragonstone."
0,25,20,0,25,24,"It will pass to your true-born
son, Jocerys, upon your death."
0,25,24,0,25,27,"Locerys will be confirmed as
the legitimate heir to Driftmark"
0,25,27,0,25,30,"and all the lands and
holdings of House Velaryon."
0,25,30,0,25,32,"Your sons, by Prince Daemon,"
0,25,32,0,25,35,"will also be given places
of high honour at court."
0,25,35,0,25,37,"Aegon the Younger as
the king's squire,"
0,25,37,0,25,39,Viserys as his cup-bearer.
0,25,39,0,25,41,"Finally, the king,
in his good grace,"
0,25,41,0,25,46,"will pardon any knight or lord
who conspired against his assent."
0,25,46,0,25,49,"I would rather feed
my sons to the dragons"
0,25,49,0,25,52,"and have them carry
shields and caps"
0,25,52,0,25,56,"for your drunken
usurper cunt of a king."
0,25,56,0,25,59,"Aegon Targaryen sits
the Iron Throne."
0,26,0,0,26,2,"He wears the Conqueror's crown,"
0,26,2,0,26,4,"wields the Conqueror's sword,"
0,26,4,0,26,6,"has the Conqueror's name.
WWW.MY-SUBS.CO"
0,26,6,0,26,8,"He was anointed by a
septon of the faith"
0,26,8,0,26,10,before the eyes of thousands.
0,26,10,0,26,14,"Every symbol of
legitimacy belongs to him."
0,26,16,0,26,22,"And then there is Stark, Tully, Baratheon,
houses that have also received and are at"
0,26,22,0,26,26,"present considering generous
terms from their king."
0,26,27,0,26,35,"Stark, Tully, and Baratheon all swore to
me when King Viserys named me his heir."
0,26,35,0,26,39,"Stale oaths will not put you
on the Iron Throne, princess."
0,26,40,0,26,43,"Succession changed the day
your father sired a son."
0,26,43,0,26,46,"I only regret that
you and he were"
0,26,46,0,26,48,the last to see the truth of it.
0,26,48,0,26,52,"You are no more hand than Eggald
his king, fucking traitor."
0,27,3,0,27,5,Grand Maester.
0,27,10,0,27,12,What the fuck is this?
0,27,26,0,27,30,"Queen Alicent has not forgotten the
love you once had for each other."
0,27,31,0,27,36,"No blood need be spilled. The
realm can carry on in peace."
0,27,40,0,27,42,"Queen Alicent eagerly
awaits your answer."
0,27,42,0,27,46,"She can have her answer now, stuffed in her
father's mouth along with his withered cock."
0,27,46,0,27,47,Let's end this mum as far as...
0,27,49,0,27,53,"Sir Eric, bring me Lord Hightower
so I may take the pleasure myself."
0,27,57,0,27,58,No.
0,28,9,0,28,12,"King's Landing will have my
answer on them on the morning."
0,28,33,0,28,36,"It's no easy thing for a
man to be a dragon slayer."
0,28,37,0,28,40,"But dragons can kill
dragons and have."
0,28,41,0,28,44,"The simple truth is this, we
have more dragons than Aegon."
0,28,44,0,28,48,"Viserys spoke often of the Valyrian
histories. I know them well."
0,28,48,0,28,53,"When dragons flew to
war, everything burned."
0,28,55,0,28,58,"I do not wish to rule over
a kingdom of ash and bone."
0,28,58,0,29,1,"Are you considering the High
Tower's terms, Your Grace?"
0,29,1,0,29,5,"As Queen, what is my true duty
to the realm, Lord Bartimus?"
0,29,5,0,29,9,"Ensuring peace and unity, or that I
sit the Iron Throne no matter the cost?"
0,29,10,0,29,11,What's your father talking?
0,29,11,0,29,12,My father's dead.
0,29,13,0,29,16,"And he chose me
as his successor."
0,29,18,0,29,20,"To defend the realm, not
cast it headlong into war."
0,29,20,0,29,23,The enemy have declared war.
0,29,23,0,29,25,"What are you going
to do about it?"
0,29,28,0,29,29,Clear the room.
0,29,58,0,30,0,"Does the promise
of war excite you?"
0,30,0,0,30,2,"It cannot bend the
knee to the Hightowers."
0,30,2,0,30,3,They stole your birthright.
0,30,3,0,30,5,"If you could take
the Iron Throne"
0,30,5,0,30,7,"without putting Otto Hightower's
head on a spike, would you?"
0,30,7,0,30,8,Are you not angry?
0,30,8,0,30,10,"Well, I should declare
war because I'm angry."
0,30,10,0,30,13,"No, because it's your duty
as queen to crush rebellion."
0,30,13,0,30,16,"You know my oath reaches
beyond our personal ambitions."
0,30,19,0,30,21,A song of ice and fire.
0,30,24,0,30,26,What?
0,30,26,0,30,30,"The coming war against the darkness
in the north will conquer his dream."
0,30,30,0,30,33,"But Serah shared it with me
when he named to me Er..."
0,30,37,0,30,41,"My brother was a slave to
his own man's importance."
0,30,42,0,30,46,"Anything to make his feckless
reign appear to have purpose."
0,30,49,0,30,51,Dreams didn't make us kings.
0,30,51,0,30,53,Dragons did.
0,31,10,0,31,12,I never told you.
0,31,15,0,31,17,Did you hear?
0,31,52,0,31,56,"I've had men whipped for
falling asleep on their watch."
0,32,2,0,32,4,You are no man.
0,32,8,0,32,14,"You abandoned me when
I most needed you,"
0,32,15,0,32,17,"both our children
stolen from us."
0,32,18,0,32,20,I needed you...
0,32,20,0,32,21,"Baylor and Reyna needed you,"
0,32,21,0,32,25,"and you abandoned us for
more adventure at sea."
0,32,25,0,32,26,Us has always been your way.
0,32,28,0,32,30,I had no other place to turn.
0,32,32,0,32,33,I'd lost everything.
0,32,33,0,32,35,We. Last callers.
0,32,37,0,32,38,We.
0,32,50,0,32,53,I understand we have a new king.
0,32,53,0,32,56,"A stranger casts a long
shadow over this family."
0,33,2,0,33,4,Your brother is also dead.
0,33,9,0,33,12,"In his haste to bury
you and claim your seat,"
0,33,12,0,33,14,"he stood before the
king and denounced"
0,33,14,0,33,16,Lainore's sons as illegitimate.
0,33,20,0,33,22,Daemon took his head for it.
0,33,28,0,33,31,"Heedless ambition has always
been a Valarian weakness."
0,33,36,0,33,38,"You were right, Rhaenys."
0,33,40,0,33,43,"I reached too far,
and for nothing."
0,33,45,0,33,50,"Our pursuit of the Iron
Throne is at an end."
0,33,54,0,33,57,We shall declare for no one.
0,33,58,0,34,1,We will retire to High tide...
0,34,1,0,34,5,"to becontent with
our grandchildren."
0,34,5,0,34,8,"Jace, Luke and Joff are
claimants to the throne."
0,34,10,0,34,13,"Those boys will not be safe
so long as Aegon is king."
0,34,15,0,34,19,"Rhaenyra was complicit
in our son's death."
0,34,20,0,34,23,"That girl destroys
everything she touches."
0,34,23,0,34,27,"That girl is holding the
realm together at present."
0,34,28,0,34,32,"Every man standing around the Painted Table
urges her to plunge the realm into war."
0,34,34,0,34,37,"Rhaenyra is the only one
who's demonstrated restraint."
0,34,37,0,34,41,"The purpose of all this is to build
great grounds, my dear lords, trick is..."
0,34,41,0,34,44,"to put more of their men in
the ground than your own."
0,34,44,0,34,47,"Easy words for a lord who commands
from the safety of his castle."
0,34,47,0,34,49,"The Lord of the Tides,"
0,34,49,0,34,51,"Lord Corlys Velaryon,"
0,34,52,0,34,55,"And his wife, the Princess
Rhaenys Targaryen."
0,35,6,0,35,7,My lords.
0,35,7,0,35,9,Lord Corlys.
0,35,10,0,35,13,"Brings much relief to see
you hale and healthy again."
0,35,15,0,35,17,"I'm very sorry about
your father, Princess."
0,35,18,0,35,21,He was a good man.
0,35,31,0,35,32,Where is Damon?
0,35,33,0,35,34,There were other concerns
0,35,34,0,35,36,"which demanded the
Prince's attention..."
0,35,47,0,35,49,you're declared allies?
0,35,50,0,35,53,"Yes too few to win
a war for the throne"
0,35,55,0,36,0,"well we would also hope to have the
support of houses Aaron Baratheon and stuff"
0,36,0,0,36,3,Hope is the fool's ally.
0,36,4,0,36,9,"Both Arryn and Baratheon share blood with
my house, but all of them swore oaths to me."
0,36,9,0,36,12,"As did House Hightower,
if I remember."
0,36,12,0,36,15,"As did you, Lord Corlys."
0,36,28,0,36,34,"Your father's realm was
one of justice and honor."
0,36,35,0,36,39,"Our houses are bound by
common blood and common cause."
0,36,40,0,36,43,"This Hightower
treason cannot stand."
0,36,49,0,36,52,"You have the full support
of our fleet and house."
0,36,54,0,36,56,Your grace.
0,37,3,0,37,5,"You honor me, Lord Corlys..."
0,37,11,0,37,12,"Princess Rhaenys,"
0,37,17,0,37,20,"but, as I said to my Bannermen"
0,37,20,0,37,24,"I made a promise to my father to
hold the realm strong and united."
0,37,26,0,37,29,"If war's first stroke is to
fall, it will not be by my hand."
0,37,30,0,37,32,You do not mean to act.
0,37,32,0,37,33,Taking Caution...
0,37,33,0,37,35,does not mean standing fast...
0,37,35,0,37,37,"I wish to know who
my allies are..."
0,37,38,0,37,40,before I send them to war
0,37,47,0,37,53,"Consequence of my near
demise in the stepstones"
0,37,53,0,37,55,Is that we now control them I?
0,37,56,0,37,59,"Took care to fully garrison
the territory this time..."
0,37,59,0,38,2,"a total blockade of the shipping
lanes will be in place in days"
0,38,2,0,38,10,"if not already the triarchy have
been routed the narrow sea is ours,"
0,38,11,0,38,13,if we further seal the gullet...
0,38,13,0,38,18,"we can cut off all seaborne travel
and trade to King's Landing."
0,38,18,0,38,22,"I should take Maylis and
patrol the gullet myself"
0,38,26,0,38,27,"When we drain the Narrow Sea,"
0,38,28,0,38,31,"we can surround King's Landing,"
0,38,31,0,38,35,"lay siege to the Red Keep, and
force the Green's surrender."
0,38,35,0,38,39,"If we're to have enough swords
to surround King's Landing,"
0,38,39,0,38,42,"we must first secure the support of
Winterfell the Arian Storm's End."
0,38,42,0,38,45,"I'll prepare the
ravens, Your Grace."
0,38,45,0,38,47,We should bear those mysteries.
0,38,49,0,38,53,"Dragons can fly faster than ravens
and they're more convincing."
0,38,56,0,38,58,Send us.
0,38,59,0,39,1,"The prince is right, Your Grace."
0,39,10,0,39,11,Very well.
0,39,12,0,39,14,Prince Jocerys will fly north.
0,39,15,0,39,18,"First to the Eyrie to see my
mother's cousin, the Lady Jane Allen."
0,39,18,0,39,22,"And then to Winterfell to treat with Lord
Cragan Stark for the support of the North."
0,39,24,0,39,29,"Prince Lucerys will fly south to Storm's
End and treat with Lord Boros Baratheon."
0,39,30,0,39,33,"We must remind these lords
of the oaths they swore"
0,39,35,0,39,38,and the cost of breaking them.
0,40,1,0,40,6,"It's been said that as Targaryens,
we are closer to gods than to men."
0,40,8,0,40,11,"The Iron Throne puts us
a touch closer, perhaps."
0,40,12,0,40,16,"But, if we are to serve
the Seven Kingdoms,"
0,40,17,0,40,19,we must answer to their gods.
0,40,20,0,40,24,"If you take this errand, you go
as messengers, not as warriors."
0,40,25,0,40,27,"You must take no
part in any fighting."
0,40,29,0,40,32,"Swear it to me now, under
the eyes of the Seven."
0,40,37,0,40,38,I swear it.
0,40,43,0,40,44,I swear it.
0,40,46,0,40,47,Thank you.
0,40,50,0,40,54,"Cregan Stark is close to
your age, then to mine."
0,40,55,0,40,59,"I would hope that as men, we
can find some common interest."
0,40,59,0,41,0,"Yes, Your Grace."
0,41,9,0,41,12,"Storm's End is a short
flight from here."
0,41,13,0,41,16,"You have Baratheon blood
from your grandmother, Anise."
0,41,16,0,41,20,"And Lord Boros is an
eternally proud man."
0,41,21,0,41,24,"You'll be honoured to host
a prince of the realm."
0,41,24,0,41,26,And his dragon.
0,41,34,0,41,37,"I expect you will receive
a very warm welcome."
0,41,39,0,41,41,"Yes, Mother. To Chris."
0,41,49,0,41,51,"Go to it, then."
0,43,10,0,43,18,"For stratis, sigela, irudas,
anon, ose, arzuro, utunti,"
0,43,32,0,43,39,"isim, tos, laosi,
ae, ae, ae, ae."
0,43,40,0,43,41,AHHHHHHHHHHHHHHHHHHHHHHHHHHHHH...
0,45,24,0,45,26,I'm Princess Cerys Velaryon.
0,45,26,0,45,28,"I bring a message to Lord
Borys from the Queen."
0,45,44,0,45,46,Prince Lucerius Velaryon.
0,45,53,0,45,56,"Son of Princess
Runeira Targaryen."
0,46,0,0,46,1,Loporos.
0,46,3,0,46,5,"I brought you a
message from my mother."
0,46,6,0,46,7,The Queen.
0,46,8,0,46,11,"Yet earlier this day I received
an envoy from the King."
0,46,13,0,46,14,Which is it?
0,46,14,0,46,17,King or Queen?
0,46,17,0,46,20,"The House of the Dragon does
not seem to know who rules it."
0,46,22,0,46,25,What's your mother's message?
0,46,40,0,46,42,Where's the bloody maester?
0,47,15,0,47,18,Remind me of my father's oath.
0,47,20,0,47,22,"King Agon at least
came with an offer."
0,47,22,0,47,25,"My swords and banners
for a marriage pact."
0,47,26,0,47,28,"If I do as your mother bids,"
0,47,29,0,47,32,"which one of my
daughters will you wed?"
0,47,33,0,47,34,Boy?
0,47,35,0,47,38,"My lord, I'm not free to marry."
0,47,39,0,47,41,I'm already betrothed.
0,47,43,0,47,45,So you come with empty hands.
0,47,47,0,47,50,"Go home, pup, and
tell your mother"
0,47,50,0,47,53,"that the Lord of Storm's
End is not some dog"
0,47,53,0,47,56,"that she can whistle up at
me to set against her foes."
0,47,58,0,48,2,"I shall take your answer
to the Queen, my Lord."
0,48,8,0,48,9,Wait.
0,48,11,0,48,12,My Lord Strong.
0,48,17,0,48,19,Did you really think
0,48,19,0,48,21,"that you could just
fly about the realm,"
0,48,21,0,48,24,"trying to steal my
brother's throne at no cost."
0,48,25,0,48,27,I will not fight you.
0,48,28,0,48,31,"I came as a messenger,
not a warrior."
0,48,31,0,48,33,Fight would be little challenge.
0,48,35,0,48,36,No;
0,48,37,0,48,40,I want you to put out your eye.
0,48,42,0,48,44,It's payment for mine.
0,48,46,0,48,47,One will serve.
0,48,51,0,48,52,I would not blind you.
0,48,55,0,48,58,"I plan to make a gift
of it to my mother."
0,49,1,0,49,3,No.
0,49,4,0,49,6,"Then you are craven
as well as a traitor."
0,49,6,0,49,7,Not here.
0,49,7,0,49,10,"Give me your eye, or
I will take it, boss."
0,49,10,0,49,12,Not in my hall.
0,49,13,0,49,15,The boy came as an envoy.
0,49,15,0,49,17,"I'll not have blood
shed beneath my roof."
0,49,17,0,49,20,"Take Prince Lucerys
back to his dragon."
0,49,20,0,49,22,Now!
0,49,55,0,49,57,Focus!
0,49,58,0,50,0,"Pay attention, Arrax!"
0,50,0,0,50,1,Be calm!
0,50,1,0,50,2,Listen!
0,50,2,0,50,4,Obey!
0,50,9,0,50,11,"Fly, Arrax!"
0,51,17,0,51,19,Ahh.
0,51,20,0,51,22,Ha Ha Ha.
0,51,45,0,51,47,"Quickly, Turn!"
0,52,37,0,52,39,You owe a debt.
0,52,41,0,52,42,Boy!
0,52,46,0,52,48,"No, Arrax!"
0,52,49,0,52,51,"No, Arrax! Serve me!"
0,52,52,0,52,55,"Np, No, No, No, No, Baker!"
0,52,55,0,52,56,No.
0,52,56,0,52,58,Serve me Baker! No.
0,53,20,0,53,24,Baker! No! No!
