start_hours,start_minutes,start_seconds,end_hours,end_minutes,end_seconds,text
0,18,29,0,18,31,"Hyah, hyah, hyah!"
0,18,32,0,18,35,Princess!
0,18,35,0,18,37,No!
0,18,37,0,18,41,"- Criston: Whoa, whoa, now!
- (horses neighing)"
0,18,46,0,18,48,(both panting)
0,18,48,0,18,51,What happened back there?
0,18,52,0,18,53,My father...
0,18,53,0,18,57,"trying to sell me off
to Jason Lannister."
0,18,59,0,19,3,"Was... was I named heir
to the Iron Throne"
0,19,3,0,19,5,"so that I might only
further raise the standing"
0,19,5,0,19,8,of a Lord of Casterly Rock?
0,19,11,0,19,13,Do you want me to kill him?
0,19,19,0,19,22,"- (Rhaenyra chuckles)
- We should return to camp, Princess."
0,19,25,0,19,27,It's a beautiful day.
0,19,27,0,19,30,We should take in the Kingswood.
0,19,30,0,19,32,(birds calling)
0,19,35,0,19,38,"Were you ever betrothed, Ser Criston?"
0,19,38,0,19,39,"I had an adventurous
youth when my father"
0,19,40,0,19,43,"served at Blackhaven, to be sure."
0,19,43,0,19,45,But my station was never high enough
0,19,45,0,19,47,for a formal betrothal.
0,19,47,0,19,49,"Before I spoke my vows as
a knight of the Kingsguard,"
0,19,49,0,19,51,"I could've married
a common-born girl had I wished."
0,19,51,0,19,54,"How lucky you are to have
a say in your own life."
0,19,54,0,19,58,"Many in the realm would gladly
trade positions with you, Princess."
0,20,0,0,20,3,"Only because none of them
has ever held my position."
0,20,3,0,20,4,"I may be the Princess of Dragonstone,"
0,20,4,0,20,6,but I am toothless.
0,20,9,0,20,10,One day...
0,20,11,0,20,12,"not so long ago,"
0,20,12,0,20,14,you held enough power to write my name
0,20,14,0,20,17,into the White Book.
0,20,17,0,20,19,"And when your father
named me to his Kingsguard,"
0,20,19,0,20,20,"it was the highest honor
any Cole have ever known."
0,20,23,0,20,24,"All that I have, I owe to you."
0,20,27,0,20,30,"Now I'd hardly call that
toothless, Princess."
0,20,33,0,20,35,(dogs barking)
0,20,35,0,20,38,♪ ♪
0,20,38,0,20,46,(growling)
0,21,0,0,21,1,(dogs barking)
0,21,1,0,21,4,"- Howland Sharp: Your Grace.
- King Viserys: How far?"
0,21,4,0,21,7,"Her droppings were found
half a league to the east."
0,21,11,0,21,14,"- (sniffs) Still fresh.
- Between two and three hours, Your Grace."
0,21,15,0,21,16,My best scouts spied him.
0,21,16,0,21,19,The beast is upward of 35 stone.
0,21,19,0,21,21,And we now have his trail.
0,21,21,0,21,25,"- Aye.
- Before the dragons ruled over Westeros,"
0,21,25,0,21,27,"the white hart was a symbol
of royalty in these lands."
0,21,29,0,21,32,And on this day of all days.
0,21,32,0,21,34,"I've never been one for signs
and portents, Your Grace,"
0,21,34,0,21,37,"but if the gods did wish
to show their favor."
0,21,37,0,21,39,(chuckles)
0,21,47,0,21,50,(dogs barking)
0,21,55,0,21,57,♪ ♪
0,21,58,0,21,58,(indistinct chatter)
0,21,58,0,22,0,Oh!
0,22,20,0,22,24,"Jason Lannister:
Your Grace..."
0,22,24,0,22,28,"I had this forged in the Golden
Gallery in honor of Prince Aegon."
0,22,39,0,22,43,It's quite a thing.
0,22,43,0,22,46,"I hope it might provide the killing
stroke against your white hart."
0,22,49,0,22,51,The King of the Kingswood.
0,22,52,0,22,56,"It's as if the Seven themselves
have blessed this day."
0,22,56,0,22,59,"Thank you...
for your generosity."
0,23,2,0,23,4,I would be honored
0,23,4,0,23,7,"to take the Princess Rhaenyra
to wife, Your Grace."
0,23,9,0,23,9,"What I offer you,"
0,23,10,0,23,13,"the crown and your daughter,"
0,23,13,0,23,16,is strength.
0,23,16,0,23,21,"Do you think that House
Targaryen wants for strength?"
0,23,21,0,23,23,"If someone offered you more dragons,"
0,23,23,0,23,25,would you not take them?
0,23,25,0,23,27,Do you have dragons to offer?
0,23,30,0,23,32,Casterly Rock is a splendid seat.
0,23,32,0,23,35,"Rhaenyra may take her place
there by my side without shame,"
0,23,35,0,23,37,and feel herself well-compensated
0,23,37,0,23,38,for her loss in station.
0,23,38,0,23,42,What loss of station?
0,23,42,0,23,45,"If you were to name
young Aegon heir, Your Grace."
0,23,45,0,23,48,And when would I be doing that?
0,23,49,0,23,52,"I had assumed--
as he's your firstborn son--"
0,23,52,0,23,57,"- Many of us had assumed--
- Many of us, you say?"
0,23,57,0,23,58,"Have your bannermen
questioned my choice of heir?"
0,23,59,0,24,0,"Of course not, Your Grace."
0,24,0,0,24,3,"It is your sworn duty
to report rebellion"
0,24,3,0,24,5,"- stirring in my kingdom.
- Rebellion?"
0,24,5,0,24,7,"There's been nothing of the
sort, Your Grace. I, I--"
0,24,7,0,24,13,"I did not decide to name
Rhaenyra my heir on a whim."
0,24,13,0,24,17,"All the lords of the kingdom
would do well to remember that."
0,24,20,0,24,23,Thank you... for the gift.
0,24,26,0,24,27,Your Grace.
0,24,32,0,24,33,Wine.
0,24,33,0,24,36,(sighing)
0,24,43,0,24,46,(sighs)
0,24,46,0,24,48,"Otto Hightower: The huntsman
has the trail, Your Grace,"
0,24,48,0,24,49,and has sent out the hounds.
0,24,49,0,24,52,"It won't be long now until
the white hart is cornered."
0,24,52,0,24,54,Your prize is within reach.
0,24,56,0,25,0,"What do you make of
Lord Jason's proposal?"
0,25,0,0,25,3,That man's pride has pride.
0,25,5,0,25,10,"You're not only Rhaenyra's
father, you're the King."
0,25,10,0,25,12,She'll do as you command.
0,25,14,0,25,17,"It is not my wish to command her, Otto."
0,25,17,0,25,19,I want her to be happy.
0,25,24,0,25,28,"There is another choice
beyond Casterly Rock."
0,25,28,0,25,32,"One, perhaps,
you might be more comfortable with."
0,25,32,0,25,36,One... closer to home.
0,25,36,0,25,37,Who do you have in mind?
0,25,40,0,25,43,Prince Aegon.
0,25,50,0,25,52,(Aegon babbling)
0,25,52,0,25,54,"The boy just turned two, Otto."
0,25,54,0,25,57,"Yes, but it would cease the endless
proposals for Rhaenyra's hand."
0,25,57,0,26,0,(laughing)
0,26,0,0,26,3,"- Betroth them.
- I came here to hunt..."
0,26,4,0,26,8,"not to be suffocated by
all this fucking politicking."
0,26,9,0,26,10,Let us speak no more of it.
0,26,20,0,26,23,♪ ♪
0,26,28,0,26,31,(echoing laughter)
0,26,31,0,26,34,♪ ♪
0,26,39,0,26,40,(clanking)
0,26,48,0,26,56,(thuds)
0,27,3,0,27,7,"Lyonel Strong: We've sent out
riders to find Rhaenyra, Your Grace."
0,27,7,0,27,8,"Ser Criston went after her,"
0,27,8,0,27,10,so the hope is that they are together.
0,27,10,0,27,12,The girl is a heedless contrarian.
0,27,14,0,27,16,"If I instead forbade her
to wed a Lannister,"
0,27,16,0,27,20,"she would've run off
with Lord Jason out of spite."
0,27,21,0,27,25,A truly great Targaryen King I am.
0,27,25,0,27,29,"Powerless over mine own
daughter of seven-and-ten."
0,27,29,0,27,32,"King Jaehaerys ruled over
half a century of peace"
0,27,32,0,27,35,"while his children drove him
to the edge of madness..."
0,27,35,0,27,37,"his daughters, in particular."
0,27,38,0,27,40,"It is tradition, Your Grace."
0,27,40,0,27,41,(chuckles)
0,27,47,0,27,49,"Do you wish to hear
my opinion on the matter?"
0,27,51,0,27,52,(sighing)
0,27,54,0,27,56,Should I guess?
0,27,57,0,27,58,"You believe that your son,"
0,27,59,0,28,2,"Ser Harwin ""Breakbones,"""
0,28,2,0,28,5,"the strongest knight
in the Seven Kingdoms,"
0,28,5,0,28,8,is the best match for Rhaenyra.
0,28,9,0,28,12,"You flatter me, Your Grace, but no."
0,28,12,0,28,16,"It would seem to me the best match for
Rhaenyra is the son of The Sea Snake,"
0,28,17,0,28,19,Ser Laenor.
0,28,19,0,28,22,"Some years ago, I counseled
you to take his sister to wife."
0,28,22,0,28,25,My reasoning remains the same.
0,28,25,0,28,28,Laenor is of pure Valyrian descent.
0,28,29,0,28,32,"He shares blood with your
cousin, the Princess Rhaenys."
0,28,32,0,28,35,"And he is the heir to the
wealthiest house in the realm."
0,28,37,0,28,37,The breach between your houses
0,28,38,0,28,40,"has not narrowed since
I last spoke of it."
0,28,40,0,28,42,It would do much to assuage Lord Corlys
0,28,42,0,28,44,"of any slights real...
or imagined."
0,28,51,0,28,53,"We must pray, of course,
that Laenor survives"
0,28,53,0,28,55,the fighting in the Stepstones.
0,29,4,0,29,7,(solemn music playing)
0,29,21,0,29,23,(insects chirping)
0,29,34,0,29,37,"Princess, I must make a final
plea that we return to the camp."
0,29,38,0,29,39,I rather prefer it here.
0,29,42,0,29,44,"His Grace is certain to be
worried by your absence."
0,29,44,0,29,49,"His Grace can worry
himself to death if he so likes."
0,30,0,0,30,3,"Tell me something, Ser Criston."
0,30,3,0,30,6,"Do you think the realm will
ever accept me as their Queen?"
0,30,13,0,30,15,"They'll have no choice
but to, Princess."
0,30,19,0,30,21,(horse neighs)
0,30,32,0,30,34,(twigs cracking)
0,30,39,0,30,41,(horses snorting)
0,31,14,0,31,16,(squealing)
0,31,17,0,31,18,(Criston grunts)
0,31,23,0,31,26,"- (Rhaenyra yelling)
- (boar growling)"
0,31,30,0,31,31,(boar squealing)
0,31,40,0,31,43,(growling)
0,31,43,0,31,45,(Rhaenyra grunting)
0,31,52,0,31,54,(fire crackling)
0,32,12,0,32,13,"Is everything all right, Your Grace?"
0,32,18,0,32,19,"You know, I..."
0,32,19,0,32,24,"I named her...
to protect the realm from Daemon."
0,32,27,0,32,29,She was my only child.
0,32,31,0,32,32,"""The Realm's Delight."""
0,32,33,0,32,35,I named her out of love
0,32,37,0,32,39,because I no longer believed...
0,32,40,0,32,42,"Believed what, my love?"
0,32,45,0,32,47,(sighs)
0,32,50,0,32,52,Many in my line have been dragonriders.
0,32,55,0,32,58,Very few among us have been dreamers.
0,33,2,0,33,5,What is the power of a dragon...
0,33,5,0,33,6,next to the power of prophecy.
0,33,6,0,33,8,"The hour is too late, husband."
0,33,8,0,33,10,When Rhaenyra was a child...
0,33,12,0,33,13,I saw it in a dream...
0,33,15,0,33,17,"as vivid as these flames, I saw it."
0,33,18,0,33,22,A male babe born to me...
0,33,23,0,33,24,wearing the Conqueror's crown.
0,33,25,0,33,27,(sighs)
0,33,27,0,33,30,"And I so wanted it to be true,"
0,33,30,0,33,31,to be a dreamer myself.
0,33,34,0,33,37,"I sought that vision again,
night after night..."
0,33,38,0,33,39,but it never came again.
0,33,42,0,33,45,"I poured all my thought
and will into it."
0,33,48,0,33,49,"And my obsession killed
Rhaenyra's mother."
0,33,49,0,33,53,"Queen Alicent:
Viserys."
0,33,53,0,33,57,"I thought Rhaenyra was the way out
of my abyss of grief and regret."
0,34,0,0,34,2,"And naming her heir would
begin to set things right."
0,34,2,0,34,5,"- Oh, it did.
- I never imagined I would remarry..."
0,34,6,0,34,7,that I would have a son.
0,34,7,0,34,10,♪ ♪
0,34,13,0,34,15,What if I was wrong?
0,34,23,0,34,24,(horn blowing)
0,34,47,0,34,50,(dogs barking)
0,35,15,0,35,16,(hart baying)
0,35,16,0,35,18,"Harwin Strong:
Left."
0,35,21,0,35,24,(hart bellowing)
0,35,25,0,35,28,"He may not be white, Your Grace."
0,35,28,0,35,30,But he's a big lad.
0,35,30,0,35,31,(dogs barking)
0,35,37,0,35,39,Your Grace... for the kill.
0,35,39,0,35,42,(tense music playing)
0,35,58,0,36,0,(hart bellowing)
0,36,5,0,36,8,"Royal Huntsman:
Right here, Your Grace."
0,36,8,0,36,9,(dogs barking)
0,36,12,0,36,15,♪ ♪
0,36,17,0,36,20,(hart wailing)
0,36,27,0,36,29,(wailing)
0,36,38,0,36,39,"One more time, Your Grace."
0,36,40,0,36,41,A little bit to your left.
0,36,41,0,36,43,♪ ♪
0,36,52,0,36,54,"- (grunts)
- (hart shrieks)"
0,36,59,0,37,0,(shrieking stops)
0,37,1,0,37,3,(breathing heavily)
0,37,10,0,37,12,♪ ♪
0,37,17,0,37,19,(hunters applauding)
0,37,24,0,37,26,(wind blowing)
0,37,42,0,37,44,(rustling)
0,38,0,0,38,3,(low bellow)
0,38,5,0,38,7,♪ ♪
0,38,12,0,38,13,(softly) No.
0,38,26,0,38,28,(light music playing)
0,38,35,0,38,38,(indistinct chatter)
0,38,56,0,39,0,♪ ♪
0,39,19,0,39,22,♪♪
0,39,33,0,39,34,(Aegon crying)
0,39,36,0,39,38,"Come, sweet Prince."
0,39,38,0,39,40,Let's give Her Grace some peace.
0,39,40,0,39,42,(crying continues)
0,39,55,0,39,57,"Did you enjoy the hunt, Your Grace?"
0,39,58,0,40,2,"- Well enough.
- How fared my grandson?"
0,40,2,0,40,5,"The ladies Lannister and Redwyne
were quite taken with him."
0,40,5,0,40,7,Otto: As they should be.
0,40,8,0,40,10,He's the future of the realm.
0,40,12,0,40,15,"Well, you yourself witnessed
the scale of the celebration,"
0,40,15,0,40,17,how it's united the men.
0,40,17,0,40,19,"When you bore the King a son,"
0,40,19,0,40,22,"you ended 15 years
of uncertainty and doubt."
0,40,23,0,40,24,"Aegon, like his namesake,"
0,40,24,0,40,27,was born to rule the Seven Kingdoms.
0,40,27,0,40,29,"If Viserys were to name him heir,"
0,40,29,0,40,31,the realm would fete him for it.
0,40,37,0,40,39,And does this not please you?
0,40,40,0,40,44,"- Do you not want your son to be King?
- And what mother wouldn't?"
0,40,44,0,40,45,You mustn't ignore the certain truth
0,40,45,0,40,49,"that if Rhaenyra were to step
over Aegon to ascend the throne,"
0,40,49,0,40,52,the realm would tear itself apart.
0,40,54,0,40,57,"They all swore obeisance to her,
our house among them."
0,40,57,0,40,59,That was before Aegon.
0,41,0,0,41,1,Rhaenyra will be a good queen.
0,41,2,0,41,7,"It wouldn't matter if she were
Jaehaerys himself born again."
0,41,8,0,41,11,"- Rhaenyra is a woman.
- What of my son?"
0,41,11,0,41,14,"Would you have me raise a man to
steal his own sister's birthright?"
0,41,14,0,41,17,It is Aegon that's being robbed.
0,41,17,0,41,19,He's the firstborn son of the King.
0,41,19,0,41,21,To deny that he is heir to the throne
0,41,21,0,41,23,is to assail the laws of gods and men.
