start_hours,start_minutes,start_seconds,end_hours,end_minutes,end_seconds,text
0,6,30,0,6,32,You chose Rhaenyra.
0,6,33,0,6,35,"She swore her innocence,"
0,6,35,0,6,36,and I believed her.
0,6,36,0,6,38,"You wanted to believe her,
as did her father."
0,6,38,0,6,41,Your informant was wrong.
0,6,41,0,6,42,"An honest mistake, perhaps,"
0,6,42,0,6,45,"- but I did not foresee this!
- You should have."
0,6,45,0,6,49,"If you had not been so relentless
in advancing Aegon as heir!"
0,6,51,0,6,53,(thunder rumbling)
0,6,58,0,7,1,"Listen to me, daughter."
0,7,2,0,7,4,The King will die.
0,7,4,0,7,5,"It may be months or years,"
0,7,5,0,7,7,but he'll not live to be an old man.
0,7,7,0,7,9,"And if Rhaenyra succeeds him,"
0,7,10,0,7,13,"war will follow, do you understand?"
0,7,13,0,7,15,The realm will not accept her.
0,7,15,0,7,16,"And to secure her claim,"
0,7,16,0,7,19,"she'll have to put
your children to the sword."
0,7,19,0,7,20,She'll have no choice.
0,7,20,0,7,22,(crying)
0,7,23,0,7,25,You know it.
0,7,25,0,7,29,"You're no fool,
and yet you choose not to see it."
0,7,31,0,7,33,"The time is coming, Alicent."
0,7,35,0,7,37,"Either you prepare Aegon to rule,"
0,7,37,0,7,41,"or you cleave to Rhaenyra
and pray for her mercy."
0,7,42,0,7,44,(sorrowful music playing)
0,7,49,0,7,52,(crying)
0,7,55,0,7,57,(thundering)
0,8,13,0,8,16,♪ ♪
0,8,24,0,8,28,(intense music playing)
0,8,50,0,8,52,♪ ♪
0,8,52,0,8,53,(swords clanking)
0,9,15,0,9,18,"Where is Lord Corlys?
He should be here to receive the King."
0,9,19,0,9,20,(door opens)
0,9,23,0,9,24,(sighs)
0,9,27,0,9,29,"Welcome to High Tide, Your Grace."
0,9,29,0,9,32,"What is the meaning
of this, Lady Laena?"
0,9,32,0,9,35,"Is this how House Velaryon
greets its King?"
0,9,35,0,9,38,"My father has but just
returned from his long journey"
0,9,38,0,9,41,and he has hastened to the Hall of Nine
0,9,41,0,9,42,to await Your Grace's arrival.
0,9,47,0,9,48,Let's just get on with it.
0,9,55,0,9,58,(pensive music playing)
0,9,58,0,10,0,"Larys Strong:
An outsider..."
0,10,0,0,10,2,among the natives.
0,10,3,0,10,4,Lord Larys.
0,10,6,0,10,8,Malvales.
0,10,8,0,10,10,A rare bloom.
0,10,10,0,10,13,Indigenous to Braavos.
0,10,15,0,10,17,"By all rights,"
0,10,17,0,10,18,it shouldn't be thriving here.
0,10,20,0,10,22,"Nature...
such mystery."
0,10,24,0,10,25,"- The weather has been lovely.
- Larys: Indeed."
0,10,25,0,10,28,And yet it is a dark day for the realm.
0,10,32,0,10,34,Your father was a good man.
0,10,35,0,10,38,As is yours who took his place.
0,10,40,0,10,42,"Yet still,"
0,10,42,0,10,46,"the manner of your
father's departure..."
0,10,47,0,10,49,it feels something of an injustice.
0,10,49,0,10,51,(thundering)
0,10,51,0,10,54,"What do you know of the
matter of his leaving?"
0,10,54,0,10,55,"When one is never invited to speak,"
0,10,55,0,10,59,"one learns instead
to, um... observe."
0,11,2,0,11,3,You're perhaps in need of an ally?
0,11,4,0,11,5,I'm the Queen.
0,11,5,0,11,8,"- I have no shortage of allies.
- Naturally."
0,11,8,0,11,10,"Princess Rhaenyra, for example."
0,11,11,0,11,14,"State your purpose, my lord."
0,11,15,0,11,17,Uh...
0,11,17,0,11,20,"I did wonder if she
could be relied upon"
0,11,20,0,11,22,now that she is... unwell.
0,11,23,0,11,28,"Unwell?
I haven't heard anything."
0,11,28,0,11,30,"Begging your pardon,
Your Grace, I may be mistaken."
0,11,31,0,11,34,"It's just that on the very same
night your father was dismissed,"
0,11,34,0,11,38,"the Grand Maester delivered a
tea to the Princess's chambers."
0,11,40,0,11,42,"- A tea?
- Yes."
0,11,45,0,11,47,That the Grand Maester himself brought?
0,11,47,0,11,50,"At the direction of the King,
as I understand it."
0,11,53,0,11,54,I do hope she's not unwell.
0,11,57,0,11,59,"Rhaenyra sailed
with the King to Driftmark"
0,11,59,0,12,2,"- yesterday at daybreak.
- Oh, what good news."
0,12,2,0,12,3,I must've been in error.
0,12,5,0,12,7,"Oh, a relief."
0,12,9,0,12,11,"See, I thought
for Mellos himself, well..."
0,12,12,0,12,16,"her condition must be
something very serious."
0,12,16,0,12,19,"What happiness it is
to have been wrong."
0,12,21,0,12,23,{an8}♪ ♪
0,12,36,0,12,38,(tense music playing)
0,12,49,0,12,51,I'm sorry.
0,12,51,0,12,52,"Come, cousin."
0,12,52,0,12,55,"Let us discover what might
be had for breakfast."
0,12,59,0,13,1,♪ ♪
0,13,14,0,13,16,(King Viserys coughs)
0,13,28,0,13,30,Your Grace.
0,13,39,0,13,41,(King Viserys coughs)
0,13,45,0,13,47,"Rise, Lord Corlys.
(coughs)"
0,13,48,0,13,49,Be welcome.
0,13,49,0,13,51,"- May I offer you a chair?
- (door opens)"
0,13,53,0,13,55,Cousin!
0,13,55,0,13,57,Princess.
0,13,58,0,14,0,"- (winces)
- (door closes)"
0,14,4,0,14,6,"- Are you well?
- Very."
0,14,8,0,14,10,"Corlys Velaryon:
I congratulate you, Lord Lyonel."
0,14,10,0,14,12,"I can think of no man more suited
to be the Hand of the King."
0,14,12,0,14,16,"That is very kind of you
to say, Lord Corlys."
0,14,16,0,14,18,His Grace has honored me with the post.
0,14,20,0,14,21,Pity about Ser Otto.
0,14,24,0,14,27,"Despite spending most of my days
amidst the grandeur of the Red Keep,"
0,14,27,0,14,30,"{an8}the halls of High Tide
never fail to impress."
0,14,30,0,14,33,"{an8}Corlys:
You flatter me, Your Grace."
0,14,33,0,14,36,"Though I do wish we could meet
under happier pretenses."
0,14,37,0,14,40,"- How so?
- Daemon's wife,"
0,14,40,0,14,42,"the Lady Rhea Royce, has passed."
0,14,43,0,14,45,"Rhaenys:
A hunting mishap."
0,14,45,0,14,47,She was thrown from her horse.
0,14,47,0,14,51,"Her neck and skull
both crushed in the fall."
0,14,51,0,14,53,"Corlys:
A most surprising end."
0,14,53,0,14,54,Lady Rhea's skill as both
0,14,54,0,14,56,rider and hunter were well-known.
0,14,56,0,15,0,"- Rhaenys: The gods are cruel.
- King Viserys: Indeed."
0,15,1,0,15,2,Lady Rhea was a fine woman
0,15,2,0,15,6,"and a, uh...
good wife to my brother."
0,15,6,0,15,9,"Sad thing that she and Daemon
have no heirs to succeed her."
0,15,9,0,15,13,She stood to inherit Runestone.
0,15,13,0,15,17,"Mayhaps we can turn
toward happier pursuits."
0,15,17,0,15,19,"- No, thank you.
- What did you have in mind, Your Grace?"
0,15,19,0,15,21,(coughs)
0,15,23,0,15,27,"I wish to propose a marriage
between your son, Ser Laenor..."
0,15,27,0,15,30,"and my daughter and heir,
the Princess Rhaenyra."
0,15,30,0,15,34,"It's long past time our houses
were united in blood."
0,15,34,0,15,36,The last pillars of Old Valyria.
0,15,36,0,15,41,"You honor both me
and my house, Your Grace."
0,15,41,0,15,44,"There are certain details
I would wish clarified"
0,15,44,0,15,46,"before the Princess Rhaenys
and I could accept this most..."
0,15,48,0,15,50,generous proposal.
0,15,51,0,15,53,What details?
0,15,56,0,15,59,"We would like to know how the succession...
will be handled."
0,16,3,0,16,5,Rhaenyra is my heir.
0,16,5,0,16,8,"Upon my death, my throne and
my titles will pass to her."
0,16,8,0,16,11,"She and Ser Laenor's firstborn child,"
0,16,11,0,16,12,"regardless of gender,"
0,16,12,0,16,14,will inherit the Iron Throne from her.
0,16,16,0,16,19,"Can I presume that,"
0,16,19,0,16,22,in keeping with Westerosi tradition...
0,16,22,0,16,24,"their children would take
their father's name?"
0,16,27,0,16,30,That they would be born Velaryons?
0,16,30,0,16,32,"Surely, Lord Corlys,"
0,16,32,0,16,36,"you are not proposing the Targaryen
dynasty end with my daughter"
0,16,36,0,16,37,simply because she is a woman?
0,16,37,0,16,39,(chuckles)
0,16,40,0,16,43,"I only seek clarity, Your Grace."
0,16,43,0,16,44,(coughing)
0,16,48,0,16,50,"{an8}- Might I have a chair brought in for you?
- I do not-- (coughs)"
0,16,50,0,16,51,{an8}No. I do not require a chair.
0,16,54,0,16,57,"Upon their birth,"
0,16,57,0,16,59,Ser Laenor and Rhaenyra's children
0,16,59,0,17,1,"shall take their
father's name, Velaryon..."
0,17,2,0,17,6,in keeping with our traditions.
0,17,6,0,17,7,"However,"
0,17,7,0,17,11,"at such time when their firstborn
ascends the Iron Throne,"
0,17,11,0,17,14,"he or she will do so
bearing the name Targaryen."
0,17,16,0,17,18,Dragons will rule the Seven Kingdoms
0,17,18,0,17,19,"for the next hundred years,"
0,17,19,0,17,23,just as they did the last.
0,17,23,0,17,24,♪ ♪
0,17,35,0,17,37,This is an equitable compromise.
0,17,39,0,17,41,King Viserys: Good.
0,17,41,0,17,43,"Now, if there's nothing further."
0,17,50,0,17,52,(waves crashing)
0,17,54,0,17,56,"Rhaenyra: In truth,
if it had to be someone,"
0,17,56,0,17,58,I'm glad it is you.
0,18,0,0,18,3,"I know this union is not
what you would choose."
0,18,4,0,18,6,"I hold nothing against you, cousin."
0,18,8,0,18,9,"No, I--"
0,18,10,0,18,13,{an8}rather...
0,18,13,0,18,15,{an8}Dare I say it is a matter of taste?
0,18,20,0,18,22,I prefer roast duck to goose.
0,18,23,0,18,25,I cannot say why.
0,18,27,0,18,30,"It's, it's not for a lack of trying."
0,18,31,0,18,34,"There are those who
like goose very well."
0,18,35,0,18,38,I find it a bit greasy for my taste.
0,18,42,0,18,44,"I know that whatever agreement
being struck up there"
0,18,45,0,18,47,"will not change your appetites,"
0,18,47,0,18,49,nor will it change mine.
0,18,51,0,18,53,And what do you propose?
0,18,58,0,19,3,"That we perform our duty to
our fathers and to the realm"
0,19,3,0,19,5,and when it's done...
0,19,5,0,19,6,each of us dines as we see fit.
0,19,9,0,19,11,♪ ♪
0,19,18,0,19,20,"{an8}Rhaenys:
Viserys has taken to bed"
0,19,20,0,19,22,{an8}while his ship is readied.
0,19,24,0,19,26,Perhaps I...
0,19,26,0,19,28,overextended myself?
0,19,30,0,19,32,Pushed him too close to the edge?
0,19,32,0,19,36,"My cousin chose to sail
into this tempest, husband."
0,19,36,0,19,39,"It was undignified of the King
to drag himself here"
0,19,39,0,19,42,and beg for Laenor's hand.
0,19,42,0,19,44,Where is Laenor?
0,19,44,0,19,47,"{an8}- He and Rhaenyra are walking the coast.
- Good."
0,19,47,0,19,51,Do they seem... familiar?
0,19,52,0,19,54,They grew up together.
0,19,54,0,19,56,Familiarity is not at issue.
0,19,56,0,20,0,"Oh, I'm sure Laenor
was already taken with her."
0,20,0,0,20,2,"She's grown quite comely
these last few years."
0,20,2,0,20,3,You know his true nature.
0,20,5,0,20,6,He's still young.
0,20,8,0,20,9,He will outgrow it.
0,20,11,0,20,14,"There is no pleasure
in the world like..."
0,20,16,0,20,20,"- bedding a woman.
- We are placing our son in danger."
0,20,20,0,20,23,"The lords of the realm
bent the knee to Rhaenyra"
0,20,23,0,20,24,and swore obeisance to her.
0,20,24,0,20,25,"That was before there
was a true-born prince"
0,20,25,0,20,28,named Aegon Targaryen.
0,20,28,0,20,30,"Rhaenyra's succession
will be challenged."
0,20,30,0,20,32,Knives will come out
0,20,32,0,20,35,"for her, her husband,
and for their heirs."
0,20,35,0,20,36,Our house controls the realm's navy
0,20,36,0,20,38,and half its dragons.
0,20,38,0,20,41,"Anyone fool enough to
challenge Rhaenyra's claim"
0,20,41,0,20,43,"- will be crushed.
- To what end, Corlys? Wealth? Power?"
0,20,43,0,20,46,"- Pride?
- Justice."
0,20,51,0,20,53,"By all rights,"
0,20,53,0,20,55,"you should be Queen
of the Seven Kingdoms."
0,20,57,0,20,59,You were robbed of the crown by--
0,20,59,0,21,1,I never wore the crown
0,21,1,0,21,3,because the realm would not have it so.
0,21,3,0,21,5,And I would remedy that...
0,21,5,0,21,9,"small-minded error
by any means necessar--"
0,21,9,0,21,13,"I myself have put the business
behind me, Corlys."
0,21,18,0,21,20,(seabirds calling)
0,21,20,0,21,24,"Ser Joffrey Lonmouth: I've always feared
the day you'd have to marry a woman."
0,21,25,0,21,26,And now it comes.
0,21,28,0,21,29,Your betrothed gives you leave
0,21,29,0,21,33,"of her own free will
to continue partaking of."
0,21,33,0,21,35,Was I the duck or the goose?
0,21,35,0,21,37,"I've come to meet my fate
and you make a jape of it?"
0,21,39,0,21,41,"Look, Rhaenyra will be
Queen of the Seven Kingdoms"
0,21,41,0,21,43,and you will be her king consort.
0,21,44,0,21,46,"(laughs)
Think of the tournament,"
0,21,47,0,21,49,"the feast, the battles at sea."
0,21,51,0,21,55,"- Will you wear your crown today,
Your Grace? - (chuckles)"
0,21,56,0,21,59,You're a fool.
0,21,59,0,22,0,(grunting)
0,22,5,0,22,8,"- You will need a sworn protector.
- Mm-hm."
0,22,10,0,22,13,(pensive music playing)
0,22,29,0,22,31,"Well, this is better than
we could've hoped for."
0,22,37,0,22,39,She has a paramour of her own.
0,22,42,0,22,43,<i>I wonder who it is.</i>
0,22,44,0,22,46,♪ ♪
0,23,7,0,23,9,"Did sleep flee you as well
this morning?"
0,23,10,0,23,13,"I needed to see you, Princess."
0,23,13,0,23,15,I confess I had a similar desire.
0,23,20,0,23,23,You have confided in me now and then
0,23,23,0,23,25,over the years of our acquaintance.
0,23,25,0,23,28,"I feel, forgive me,"
0,23,28,0,23,31,"that I, I know you... a bit."
0,23,34,0,23,36,You know more than a bit.
0,23,39,0,23,42,I've heard you say so many times
0,23,42,0,23,44,"how you loathe the lot
of your position,"
0,23,44,0,23,47,"that you are to be married
off at your father's whim"
0,23,47,0,23,50,"with no thought given to the
yearning of your own heart,"
0,23,50,0,23,53,and... now the day comes.
0,23,54,0,23,56,"Ser Laenor is a good
and, and decent man,"
0,23,57,0,23,59,"but you, you did not choose him."
0,23,59,0,24,3,"- He was chosen for you.
- That's true."
0,24,6,0,24,8,If there were another path...
0,24,9,0,24,11,one that led to freedom...
0,24,12,0,24,15,would you tread it?
0,24,15,0,24,18,"Rhaenyra, before I came here,"
0,24,18,0,24,20,I was a knight in the Stormlands.
0,24,21,0,24,23,"I have deep knowledge
of the port at Sunspear"
0,24,23,0,24,25,"where I've seen the ships
of Essos setting sail"
0,24,25,0,24,27,"with their hulls full
of oranges and cinnamon"
0,24,27,0,24,30,"and I've always wished
to see where they went."
0,24,31,0,24,33,Are you asking for leave?
0,24,35,0,24,37,I'm asking you to come with me...
0,24,39,0,24,41,away from all of this.
0,24,41,0,24,44,"From the burdens and
indignities of your inheritance."
0,24,44,0,24,47,"Let us leave it all behind
and see the world together..."
0,24,50,0,24,50,"where we'll be nameless,"
0,24,50,0,24,54,and free...
0,24,54,0,24,56,"free to go where we like,
to love as we like."
0,24,58,0,25,0,In Essos...
0,25,2,0,25,5,you could marry me.
0,25,8,0,25,9,"A marriage for love,"
0,25,9,0,25,11,not for the crown.
0,25,36,0,25,39,"I am the crown, Ser Criston."
0,25,42,0,25,43,Or I will be.
0,25,45,0,25,47,"I may chafe at my duties,"
0,25,47,0,25,51,but do you think I would choose infamy
0,25,51,0,25,54,"in exchange for a bushel of
oranges or a ship to Asshai?"
0,25,58,0,25,59,It is my duty
0,25,59,0,26,2,to marry a nobleman from a great house
0,26,2,0,26,4,"and Ser Laenor will
make a fine husband."
0,26,8,0,26,11,"But my, um..."
0,26,12,0,26,15,my marriage...
0,26,15,0,26,17,does not have to be the end.
0,26,20,0,26,25,"Ser Criston,
Laenor and I have an understanding."
0,26,27,0,26,31,"I've granted him leave
to pursue his own interests..."
0,26,31,0,26,33,"and in turn, he's granted me the same."
0,26,41,0,26,43,So you want me to be your whore?
0,26,45,0,26,48,"I want us to continue as we began,"
0,26,48,0,26,52,"with you as my sworn
protector, my white knight."
0,26,52,0,26,55,I took an oath.
0,26,56,0,26,59,"As a, as a knight of,
of your Kingsguard."
0,26,59,0,27,1,"An oath of chastity.
I've broken it."
0,27,1,0,27,3,"- I won't tell anyone--
- I-I've, I've soiled"
0,27,3,0,27,4,"my, my, wh-- my white cloak."
0,27,4,0,27,6,"And it's the only thing
I have to my fucking name!"
0,27,9,0,27,12,"I, I thought if we were married,
I might be able to restore it."
0,27,20,0,27,22,"The Iron Throne looms larger than me,"
0,27,22,0,27,25,larger than anyone in my family.
0,27,25,0,27,29,"Aegon the Conqueror
united the Seven Kingdoms"
0,27,29,0,27,31,and put them on a path--
0,27,32,0,27,33,Ser Criston.
0,27,43,0,27,46,♪ ♪
0,28,12,0,28,15,(breathing heavily)
0,28,21,0,28,23,"- Harrold Westerling: Fetch the Maester!
- Lyonel Strong: Get back."
0,28,23,0,28,24,"Harrold:
Get Mellos! Get back!"
0,28,25,0,28,26,"Grand Maester Mellos:
Prepare the crucible."
0,28,27,0,28,29,We'll need leeches.
0,28,33,0,28,34,Ser Criston...
0,28,36,0,28,39,you've been summoned.
0,28,39,0,28,41,I left the Princess just minutes ago.
0,28,42,0,28,43,"Not the Princess, ser."
0,28,44,0,28,45,The Queen.
0,28,51,0,28,53,(baby crying)
0,28,56,0,28,57,(door opens)
0,29,0,0,29,2,"Ser Criston, Your Grace."
0,29,6,0,29,7,"Queen Alicent:
That will be all."
0,29,21,0,29,22,"I fear I must question you on a,"
0,29,23,0,29,24,"on a delicate matter, Ser Criston."
0,29,28,0,29,30,"I am your servant as always, my Queen."
0,29,31,0,29,33,It concerns our dear Princess Rhaenyra.
0,29,35,0,29,38,Please.
0,30,1,0,30,5,"You are her sworn protector
and rightly loyal to her."
0,30,6,0,30,10,I am.
0,30,11,0,30,14,The night of Daemon's return...
0,30,16,0,30,18,there's been a rumor...
0,30,18,0,30,24,"or rather, my father
received an accounting of..."
0,30,26,0,30,28,a lapse of morals
0,30,28,0,30,31,that may have occurred between--
0,30,35,0,30,37,"It is, of course, unthinkable for me"
0,30,37,0,30,38,"to question the virtue of the Princess,"
0,30,38,0,30,40,"whom I hold in highest regard,"
0,30,41,0,30,45,"but, I-I, I did, however, wonder if..."
0,30,51,0,30,55,"I'm not unaware that
in flush of youth..."
0,30,56,0,30,58,there may be errors made...
0,30,59,0,31,2,"(sighs)
breaches in resolve,"
0,31,2,0,31,5,"- breaches, or rather lapses--
- It happened, Your Grace."
0,31,10,0,31,13,The sin you allude to.
0,31,15,0,31,17,I have committed it.
0,31,21,0,31,24,"At her instigation,
it is true, but that should--"
0,31,25,0,31,27,It is no excuse.
0,31,30,0,31,32,My oath has been broken.
0,31,32,0,31,34,I have dishonored myself.
0,31,36,0,31,37,I deserve no consideration.
0,31,41,0,31,43,But if...
0,31,44,0,31,46,"as a clement Queen,"
0,31,47,0,31,48,you are inclined to pity...
0,31,49,0,31,51,I would ask only this...
0,31,54,0,31,57,that rather than gelding me
0,31,57,0,32,0,and having me tortured...
0,32,0,0,32,3,"you would sentence me
mercifully to death."
0,32,4,0,32,6,♪ ♪
0,32,18,0,32,21,"Thank you for your honesty,
Ser Criston."
0,32,31,0,32,32,You may go.
0,32,40,0,32,42,(tense music playing)
0,32,50,0,32,52,(door opens)
0,32,54,0,32,56,(door closes)
0,33,0,0,33,1,♪ ♪
0,33,3,0,33,7,"Mellos: Rest now, Your Grace.
I will bring the leeches."
0,33,7,0,33,9,"Maester Orwyle:
If I may, Grand Maester,"
0,33,9,0,33,13,"I took the liberty
of preparing a fresh set"
0,33,13,0,33,17,"of herbal poultices
that might be more... effective."
0,33,17,0,33,20,"Mellos:
That will not be necessary, Orwyle."
0,33,20,0,33,23,"The leechings have always
brought His Grace relief."
0,33,38,0,33,40,(door opens)
0,33,43,0,33,44,"(softly)
To help him sleep."
0,33,51,0,33,53,(bottle pops open)
0,33,55,0,33,56,Where's the Queen?
0,33,56,0,34,0,"- (door closes)
- I was given to understand"
0,34,0,0,34,2,"that she is otherwise
occupied, Your Grace."
0,34,4,0,34,5,(sighing)
0,34,22,0,34,25,"Will I be remembered
as a good king, Lyonel?"
0,34,26,0,34,29,Your Grace?
0,34,29,0,34,33,"What will they say of me
when the histories are written?"
0,34,33,0,34,35,"I have neither fought nor conquered,"
0,34,35,0,34,38,nor suffered any great defeat.
0,34,40,0,34,43,Some might call that good fortune.
0,34,46,0,34,49,"It hardly makes a good song, does it?"
0,34,49,0,34,52,"To be sung at feasts
in a hundred years..."
0,34,52,0,34,53,five hundred.
0,34,56,0,34,59,"Lyonel: You have carried
King Jaehaerys's legacy."
0,34,59,0,35,2,"- And kept the realm strong.
- (King Viserys sighs)"
0,35,2,0,35,5,Is it not better to live in peace
0,35,5,0,35,8,"than to have songs
sung after you are dead?"
0,35,8,0,35,10,Perhaps.
0,35,12,0,35,15,"But there is a part of me
wishes I'd been tested."
0,35,16,0,35,19,"I often think that in the crucible,"
0,35,19,0,35,22,I may have been forged a different man.
0,35,24,0,35,26,"Many that are tested,"
0,35,26,0,35,28,only wish to have been spared it.
0,35,28,0,35,30,(sighs)
0,35,30,0,35,33,"Another lord might assure me
that I would rise like"
0,35,33,0,35,35,Aegon the Conqueror given the chance.
0,35,35,0,35,38,"- Your Grace, that is--
- You're right."
0,35,38,0,35,41,You're right... as always.
0,35,43,0,35,46,It is perhaps best not to know.
0,35,49,0,35,51,(ethereal music playing)
0,36,1,0,36,3,(dragons screeching)
0,36,4,0,36,7,(intense music playing)
0,36,18,0,36,20,(screeching)
0,36,34,0,36,36,"{an8}Harrold:
<i>It is with great pleasure</i>"
0,36,36,0,36,39,"{an8}<i>that His Grace, King Viserys,
announces the start</i>"
0,36,39,0,36,42,<i>of the royal wedding celebrations.</i>
0,36,44,0,36,47,"House Lannister with their lord,
Jason Lannister."
0,36,47,0,36,49,"Lord Paramount of the West,"
0,36,49,0,36,52,and Master of Casterly Rock.
0,36,53,0,36,55,House Hightower
0,36,55,0,36,57,"with their lord, Hobert Hightower."
0,36,57,0,37,0,"Beacon of the South,
Defender of the Citadel,"
0,37,0,0,37,2,the Voice of Oldtown...
0,37,2,0,37,4,(guests chattering)
0,37,4,0,37,6,(cheery music playing)
0,37,15,0,37,16,"Congratulations, Your Grace."
0,37,16,0,37,19,"You have made a fine match
for the Princess."
0,37,19,0,37,20,"Thank you, Lord Jason."
0,37,20,0,37,22,"I could think of no better
man than Ser Laenor."
0,37,22,0,37,27,"(chuckles) Well... if this
is only the welcome feast,"
0,37,27,0,37,30,"I admit, I cannot imagine what you
might have planned for the wedding."
0,37,31,0,37,34,"Well, my daughter is the future queen."
0,37,34,0,37,37,"I wanted this to be
a wedding for the histories."
0,37,38,0,37,40,Where is the Queen?
0,37,40,0,37,42,I had hoped to pay my respects.
0,37,43,0,37,48,"I understand the Queen is still
readying herself for the celebrations."
0,37,48,0,37,50,This is why men wage war...
0,37,50,0,37,53,"because women would never be
ready for the battle in time."
0,37,53,0,37,55,(Lord Jason chuckles)
0,37,58,0,38,1,"Your presence is always
such a pleasure, Lord Jason."
0,38,1,0,38,4,"Princess...
Your Grace."
0,38,14,0,38,16,"Your Grace, Princess Rhaenyra,"
0,38,16,0,38,19,congratulations are in order.
0,38,19,0,38,22,"We are very honored to have
you as a guest, Ser Gerold."
0,38,22,0,38,24,"I must say, I was most distressed"
0,38,24,0,38,28,"to hear of the Lady Rhea's
tragic passing."
0,38,28,0,38,30,I'm very sorry for your loss.
0,38,30,0,38,32,"Ser Gerold Royce: Lady Rhea
was a unique character."
0,38,32,0,38,36,"Her kind... is not
soon to be seen again."
0,38,36,0,38,39,"If there is anything the crown
might do to aid House Royce--"
0,38,39,0,38,41,(drumming)
0,38,47,0,38,50,"Harrold:
Lord Corlys of House Velaryon."
0,38,50,0,38,53,"Lord of the Tides, Master of Driftmark."
0,38,53,0,38,57,"And his lady wife,
Princess Rhaenys Targaryen."
0,38,57,0,39,0,"And their son and heir,
Ser Laenor Velaryon,"
0,39,0,0,39,3,the future king consort.
0,39,3,0,39,5,(intense music playing)
0,39,5,0,39,7,(applause)
0,39,44,0,39,46,"- My Betrothed.
- My Betrothed."
0,39,47,0,39,49,(applause)
0,39,49,0,39,52,♪ ♪
0,40,17,0,40,19,(coughs)
0,40,33,0,40,34,(guests murmuring)
0,40,35,0,40,36,(tense music playing)
0,41,10,0,41,11,"Be welcome,"
0,41,11,0,41,14,as we join together in celebration.
0,41,16,0,41,17,Tonight is only its beginning.
0,41,18,0,41,21,We honor the crown's oldest
0,41,21,0,41,24,"and fiercest ally, House Velaryon."
0,41,27,0,41,28,"Reaching back
to the days of Old Valyria"
0,41,29,0,41,32,and the Age of Dragons.
0,41,33,0,41,36,With House Targaryen and H--
0,41,39,0,41,41,♪ ♪
0,41,46,0,41,48,(guests murmuring)
0,42,15,0,42,17,The King will not be happy.
0,42,17,0,42,19,Right in the midst of his speech.
0,42,30,0,42,33,"The beacon on the Hightower,"
0,42,33,0,42,34,do you know what color it glows
0,42,34,0,42,37,when Oldtown calls its banners to war?
0,42,38,0,42,40,Green.
0,42,40,0,42,43,♪ ♪
0,42,50,0,42,53,"Congratulations, stepdaughter."
0,42,53,0,42,55,What a blessing this is for you.
0,43,6,0,43,9,Please be seated.
0,43,14,0,43,15,(King Viserys coughs)
0,43,18,0,43,19,"(softly)
Where was I?"
0,43,19,0,43,21,"The joining of the two
houses, Your Grace."
0,43,21,0,43,23,"Yeah.
(clears throat)"
0,43,24,0,43,25,Yes.
0,43,31,0,43,33,With House Targaryen
0,43,33,0,43,37,"and House Velaryon united,"
